subLink,word,type,level
798,cadillactm,Cadillac™,noun,c2
799,camber,camber,noun,c2
800,camper,camper,noun,c1
801,car,car,noun,a1
802,caravan,caravan,noun,b2
803,carburettor,carburettor,noun,c2
804,careen,careen,verb,c2
805,career_2,career,verb,c2
806,carjack,carjack,verb,c2
807,carjacking,carjacking,noun,c2
808,car-park,car park,noun,a1
809,car-pool,car pool,noun,c2
810,carriageway,carriageway,noun,c2
811,car-seat,car seat,noun,b1
812,carsick,carsick,adjective,b1
813,carsickness,carsickness,noun,b1
814,cart_1,cart,noun,b2
815,car-wash,car wash,noun,b1
816,catalytic-converter,catalytic converter,noun,c2
817,catseyetm,Catseye™,noun,c2
818,cattle-grid,cattle grid,noun,c2
819,causeway,causeway,noun,c2
820,central-locking,central locking,noun,c2
821,central-reservation,central reservation,noun,c2
822,change-down,change down,phrasal verb,c2
823,change-up,change up,phrasal verb,c2
824,chassis,chassis,noun,c2
825,chauffeur_1,chauffeur,noun,c1
826,checkpoint,checkpoint,noun,c2
827,chelsea-tractor,Chelsea tractor,noun,c2
828,child-restraint,child restraint,noun,c2
829,choke_2,choke,noun,c2
830,chopper,chopper,noun,c2
831,clamp_2,clamp,noun,c2
832,clearway,clearway,noun,c2
833,clock_1,clock,noun,c2
834,clock_2,clock,verb,c2
835,closure,closure,noun,c1
836,clunker,clunker,noun,c2
837,clutch_2,clutch,noun,c2
838,coach_1,coach,noun,a2
839,coachwork,coachwork,noun,c2
840,coast_2,coast,verb,c2
841,cobbled,cobbled,adjective,c2
842,cobbles,cobbles,noun,c2
843,collide,collide,verb,c1
844,collision,collision,noun,c1
845,combi,combi,noun,c2
846,combustion-chamber,combustion chamber,noun,c2
847,commute_1,commute,verb,b1
848,compact_2,compact,noun,c2
849,company-car,company car,noun,b1
850,conductor,conductor,noun,c2
851,cone_2,cone,noun,b2
852,cone-off,cone off,phrasal verb,c2
853,congestion-charge,congestion charge,noun,c2
854,congestion-charging,congestion charging,noun,c2
855,constructor,constructor,noun,c1
856,contraflow,contraflow,noun,c2
857,convertible_1,convertible,adjective,c2
858,convertible_2,convertible,noun,c2
859,cordon-off,cordon off,phrasal verb,c2
860,corner_1,corner,noun,a2
861,corridor,corridor,noun,c1
862,coupe,coupé,noun,c2
863,courier_1,courier,noun,c1
864,courtesy_2,courtesy,adjective,c2
865,crankshaft,crankshaft,noun,c2
866,crash_1,crash,noun,b2
867,crash_2,crash,verb,b2
868,crash-barrier,crash barrier,noun,c2
869,crash-helmet,crash helmet,noun,c1
870,crash-test_2,crash-test,verb,c1
871,crash-test-dummy,crash-test dummy,noun,c2
872,crescent,crescent,noun,c2
873,crossing,crossing,noun,b2
874,crossover,crossover,noun,c2
875,crossroads,crossroads,noun,b2
876,cross-street,cross street,noun,c2
877,crosswalk,crosswalk,noun,c2
878,cruise_2,cruise,verb,c1
879,cruise-control,cruise control,noun,c2
880,cruiser,cruiser,noun,c2
881,crumple-zone,crumple zone,noun,c2
882,cubbyhole,cubbyhole,noun,c2
883,curb_2,curb,noun,c2
884,curbside,curbside,noun,c2
885,cut-in_1,cut in,phrasal verb,c2
886,cut-up,cut up,phrasal verb,c2
887,cycle_1,cycle,noun,a2
888,cycle-lane,cycle lane,noun,b2
889,cycle-rickshaw,cycle rickshaw,noun,c2
890,cyclist,cyclist,noun,b1
891,daladala,daladala,noun,c2
892,dashboard,dashboard,noun,c2
893,dead-end,dead end,noun,c2
894,dealer,dealer,noun,b2
895,dealership,dealership,noun,c2
896,decompressor,decompressor,noun,c2
897,denver-boot,Denver boot,noun,c2
898,designated-driver,designated driver,noun,c2
899,detail_2,detail,verb,c2
900,detour_1,detour,noun,c2
901,dial_1,dial,noun,c1
902,diesel,diesel,noun,c1
903,ding_1,ding,noun,c2
904,dip_1,dip,verb,c2
905,dipstick,dipstick,noun,c2
906,dirt-road,dirt road,noun,c2
907,ditch_1,ditch,noun,c1
908,diversion,diversion,noun,c1
909,divide_1,divide,verb,b1
910,divided-highway,divided highway,noun,c2
911,dockless-bike,dockless bike,noun,c2
912,dog-leg,dog-leg,noun,c2
913,double-park,double-park,verb,c2
914,drink-driver,drink-driver,noun,c1
915,drink-driving,drink-driving,noun,b2
916,drive_1,drive,verb,a1
917,drive_2,drive,noun,a2
918,drive-away,drive away,phrasal verb,b1
919,drive-off,drive off,phrasal verb,b2
920,drive-on,drive on,phrasal verb,b2
921,driver,driver,noun,a1
922,driverless,driverless,adjective,b1
923,drive-time_1,drive time,noun,c2
924,drive-time_2,drive-time,adjective,c2
925,driveway,driveway,noun,b2
926,driving-licence,driving licence,noun,b2
927,driving-school,driving school,noun,b2
928,driving-test,driving test,noun,b1
929,driving-under-the-influence,driving under the influence,noun,c2
930,driving-while-intoxicated,driving while intoxicated,noun,c2
931,drop_1,drop,verb,b2
932,drunk-driving,drunk driving,noun,b2
933,drunken-driving,drunken driving,noun,c1
934,dual-carriageway,dual carriageway,noun,c2
935,dual-control,dual control,adjective,c2
936,dual-controls,dual controls,noun,c2
937,dumper-truck,dumper truck,noun,c2
938,dune-buggy,dune buggy,noun,c2
939,dustcart,dustcart,noun,c2
940,electric_2,electric,noun,c1
941,embankment,embankment,noun,c2
942,engine,engine,noun,a2
943,escort_1,escort,noun,c2
944,estate-car,estate car,noun,c2
945,exhaust_1,exhaust,noun,c1
946,exit_1,exit,noun,b2
947,express-lane,express lane,noun,c1
948,expressway,expressway,noun,c2
949,fan-belt,fan belt,noun,c2
950,fast-lane,fast lane,noun,b2
951,feeder_2,feeder,adjective,c2
952,fender,fender,noun,c2
953,fender-bender,fender bender,noun,c2
954,filler-cap,filler cap,noun,c2
955,filling-station,filling station,noun,c2
956,fill-up_2,fill-up,noun,c2
957,filter_2,filter,verb,c2
958,fin,fin,noun,c2
959,fire-engine,fire engine,noun,b2
960,fire-hydrant,fire hydrant,noun,c2
961,fire-truck,fire truck,noun,b2
962,flasher,flasher,noun,c2
963,flat_1,flat,noun,c1
964,floor_2,floor,verb,c2
965,flyover,flyover,noun,c2
966,fog-lamp,fog lamp,noun,c2
967,footbrake,footbrake,noun,c2
968,footway,footway,noun,c2
969,forecourt,forecourt,noun,c2
970,fork_1,fork,noun,c1
971,fork_2,fork,verb,c1
972,forklift-truck,forklift truck,noun,c2
973,four-by-four,four-by-four,noun,c2
974,four-stroke,four-stroke,adjective,c2
975,four-wheel-drive,four-wheel drive,noun,c1
976,freeway,freeway,noun,b2
977,front_1,front,noun,c1
978,front-end_1,front end,noun,c1
979,front-end-loader,front-end loader,noun,c2
980,front-wheel-drive,front-wheel drive,noun,c2
981,fuel-injection,fuel injection,noun,c2
982,full-beam,full beam,noun,c2
983,furniture-van,furniture van,noun,b1
984,garage_1,garage,noun,b1
985,garbage-truck,garbage truck,noun,c1
986,gas_1,gas,noun,a2
987,gas-guzzler,gas guzzler,noun,c2
988,gas-guzzling,gas-guzzling,adjective,c2
989,gas-pedal,gas pedal,noun,c1
990,gas-station,gas station,noun,b1
991,gated,gated,adjective,c2
992,gear_1,gear,noun,c1
993,gearbox,gearbox,noun,c2
994,gear-lever,gear lever,noun,c2
995,gearshift,gearshift,noun,c2
996,way_1,give way (to somebody/something),idiom,c2
997,glove-compartment,glove compartment,noun,c2
998,go-faster-stripes,go-faster stripes,noun,c2
999,gps,GPS,noun,b2
1000,grade-crossing,grade crossing,noun,c2
1001,gradient,gradient,noun,c1
1002,gravel,gravel,noun,c2
1003,gravelled,gravelled,adjective,c2
1004,grease-monkey,grease monkey,noun,c2
1005,gridlock,gridlock,noun,c2
1006,grit_2,grit,verb,c2
1007,guard-rail,guard rail,noun,c2
1008,gun_2,gun,verb,c2
1009,gutter_1,gutter,noun,c2
1010,hairpin-bend,hairpin bend,noun,c2
1011,handbrake,handbrake,noun,c1
1012,handbrake-turn,handbrake turn,noun,c2
1013,handle_1,handle,verb,c2
1014,handling,handling,noun,c2
1015,hard-shoulder,hard shoulder,noun,c2
1016,hardtop,hardtop,noun,c2
1017,hatchback,hatchback,noun,c2
1018,haulier,haulier,noun,c2
1019,hazard-lights,hazard lights,noun,c2
1020,headlamp,headlamp,noun,c1
1021,headlight,headlight,noun,c1
1022,head-on_1,head-on,adjective,c2
1023,headrest,headrest,noun,c2
1024,hearse,hearse,noun,c2
1025,heavy_1,heavy,adjective,b2
1026,heavy-goods-vehicle,heavy goods vehicle,noun,c2
1027,hells-angeltm,Hells Angel™,noun,c2
1028,helmet,helmet,noun,b2
1029,hgv,HGV,noun,c2
1030,high-beams,high beams,noun,c2
1031,high-road,high road,noun,c2
1032,highway,highway,noun,b2
1033,hit-and-run_2,hit-and-run,adjective,c2
1034,hitch_1,hitch,verb,c2
1035,hitchhike,hitchhike,verb,c1
1036,hitchhiker,hitchhiker,noun,c1
1037,hitchhiking,hitchhiking,noun,c1
1038,hoarding,hoarding,noun,c2
1039,hold_1,hold,verb,c2
1040,hold-up_2,hold-up,noun,c2
1041,honk_1,honk,noun,c2
1042,honk_2,honk,verb,c2
1043,hood_1,hood,noun,c2
1044,hoon_1,hoon,noun,c2
1045,hoon_2,hoon,verb,c2
1046,hooter,hooter,noun,c2
1047,horn_1,horn,noun,c1
1048,horsebox,horsebox,noun,c2
1049,horse-trailer,horse trailer,noun,c1
1050,hot-rod,hot rod,noun,c2
1051,hot-wire,hot-wire,verb,c2
1052,hov-lane,HOV lane,noun,c2
1053,hubcap,hubcap,noun,c2
1054,hydrant,hydrant,noun,c2
1055,idle_2,idle,verb,c2
1056,ignition,ignition,noun,c2
1057,impassable,impassable,adjective,c2
1058,indicate,indicate,verb,c1
1059,indicator,indicator,noun,c1
1060,inside_3,inside,noun,b2
1061,inside_4,inside,adjective,a2
1062,instructor,instructor,noun,a2
1063,insure,insure,verb,c2
1064,interchange_1,interchange,noun,c2
1065,internal-combustion-engine,internal combustion engine,noun,c2
1066,interstate_2,interstate,noun,c1
1067,jack_1,jack,noun,c2
1068,jackknife_2,jackknife,verb,c2
1069,jack-up,jack up,phrasal verb,c2
1070,jalopy,jalopy,noun,c2
1071,jam_1,jam,noun,b2
1072,jcbtm,JCB™,noun,c2
1073,jeeptm,Jeep™,noun,c1
1074,joyriding,joyriding,noun,c2
1075,juggernaut,juggernaut,noun,c2
1076,jumper-cable,jumper cable,noun,c2
1077,jump-lead,jump lead,noun,c2
1078,jump-start,jump-start,verb,c2
1079,light_1,jump the lights,idiom,c2
1080,junction,junction,noun,c1
1081,junker,junker,noun,c2
1082,junkyard,junkyard,noun,c2
1083,kerb,kerb,noun,c2
1084,kerbside,kerbside,noun,c2
1085,keyless,keyless,adjective,b2
1086,kombi,kombi,noun,c2
1087,lamp-post,lamp post,noun,c1
1088,land-rovertm,Land Rover™,noun,c2
1089,lane,lane,noun,b2
1090,lay-by,lay-by,noun,c2
1091,learner,learner,noun,a2
1092,left-hand-drive,left-hand drive,adjective,c2
1093,legroom,legroom,noun,b2
1094,level-crossing,level crossing,noun,c2
1095,license-number,license number,noun,b2
1096,license-plate,license plate,noun,c1
1097,lift_2,lift,noun,b1
1098,limo,limo,noun,c1
1099,limousine,limousine,noun,c1
1100,lock_1,lock,verb,b2
1101,logbook,logbook,noun,c2
1102,lollipop-lady,lollipop lady,noun,c2
1103,lollipop-man,lollipop man,noun,c2
1104,low-beams,low beams,noun,c2
1105,l-plate,L-plate,noun,c2
1106,macadam,macadam,noun,c2
1107,main-road,main road,noun,b1
1108,main-street,main street,noun,b1
1109,make_2,make,noun,b2
1110,manhole,manhole,noun,c2
1111,manifold_2,manifold,noun,c2
1112,manual_2,manual,noun,c2
1113,marque,marque,noun,c2
1114,matatu,matatu,noun,c2
1115,mechanic,mechanic,noun,b2
1116,median_2,median,noun,c2
1117,mews,mews,noun,c2
1118,mileometer,mileometer,noun,c2
1119,milepost,milepost,noun,c2
1120,milometer,milometer,noun,c2
1121,minibus,minibus,noun,c1
1122,mini-roundabout,mini-roundabout,noun,c2
1123,minivan,minivan,noun,c2
1124,misfire,misfire,verb,c2
1125,moped,moped,noun,c1
1126,mot,MOT,noun,c2
1127,motor_1,motor,noun,c1
1128,motor_3,motor,verb,b2
1129,motorbike,motorbike,noun,a2
1130,motor-car,motor car,noun,a2
1131,motorcycle,motorcycle,noun,a2
1132,motorcyclist,motorcyclist,noun,b2
1133,motorhome,motorhome,noun,c2
1134,motorist,motorist,noun,c1
1135,motorway,motorway,noun,a2
1136,mountain-bike,mountain bike,noun,b2
1137,moving-van,moving van,noun,c1
1138,mpv,MPV,noun,c2
1139,mudflap,mudflap,noun,c2
1140,muffler,muffler,noun,c2
1141,navigate,navigate,verb,b2
1142,nearside,nearside,adjective,c2
1143,nose_1,nose to tail,idiom,c2
1144,number-plate,number plate,noun,c1
1145,obstruct,obstruct,verb,c2
1146,obstruction,obstruction,noun,c2
1147,odometer,odometer,noun,c2
1148,off-ramp,off-ramp,noun,c2
1149,off-road,off-road,adverb,c1
1150,offside_1,offside,adjective,c2
1151,offside_2,offside,noun,c2
1152,off-street,off-street,adjective,c1
1153,oil_1,oil,noun,a2
1154,on-ramp,on-ramp,noun,c2
1155,on-street,on-street,adjective,c1
1156,road,on the road,idiom,c2
1157,open-top,open-top,adjective,c1
1158,orbital_2,orbital,noun,c2
1159,outer-belt,outer belt,noun,c2
1160,outrider,outrider,noun,c2
1161,outside_3,outside,noun,b2
1162,outside-lane,outside lane,noun,b2
1163,overbridge,overbridge,noun,c2
1164,overpass,overpass,noun,c2
1165,overtake,overtake,verb,b2
1166,paddy-wagon,paddy wagon,noun,c2
1167,paintwork,paintwork,noun,c2
1168,panel-van,panel van,noun,c2
1169,parade_1,parade,noun,c2
1170,park_2,park,verb,a1
1171,parkade,parkade,noun,c2
1172,park-and-ride,park and ride,noun,c2
1173,parking,parking,noun,a2
1174,parking-brake,parking brake,noun,c1
1175,parking-lot,parking lot,noun,b2
1176,parking-meter,parking meter,noun,c1
1177,parking-ticket,parking ticket,noun,c1
1178,parkway,parkway,noun,c2
1179,pass_2,pass,noun,c2
1180,passable,passable,adjective,c2
1181,passenger,passenger,noun,a2
1182,passenger-seat,passenger seat,noun,b1
1183,passing-lane,passing lane,noun,c1
1184,patrol-wagon,patrol wagon,noun,c2
1185,pavement,pavement,noun,b2
1186,pay-and-display,pay and display,noun,c2
1187,pedal_1,pedal,noun,c1
1188,pedestrian-crossing,pedestrian crossing,noun,c1
1189,pedestrianization,pedestrianization,noun,c2
1190,pedestrianize,pedestrianize,verb,c2
1191,pedestrian-precinct,pedestrian precinct,noun,c2
1192,pelican-crossing,pelican crossing,noun,c2
1193,people-carrier,people carrier,noun,c2
1194,personnel-carrier,personnel carrier,noun,c2
1195,petrol,petrol,noun,a2
1196,petrol-station,petrol station,noun,b1
1197,pick-up,pick up,phrasal verb,b1
1198,pickup_1,pickup,noun,c2
1199,pile-up_2,pile-up,noun,c2
1200,pillion_1,pillion,adverb,c2
1201,pillion_2,pillion,noun,c2
1202,pinch-point,pinch point,noun,c2
1203,plough-into,plough into,phrasal verb,c2
1204,point-duty,point duty,noun,c2
1205,pothole,pothole,noun,c2
1206,power-assisted-steering,power-assisted steering,noun,c2
1207,power-steering,power steering,noun,c2
1208,priority,priority,noun,c2
1209,production-line,production line,noun,c1
1210,provisional-licence,provisional licence,noun,c2
1211,pull-in,pull in,phrasal verb,c1
1212,pull-off,pull off,phrasal verb,c2
1213,pull-out_2,pull out,phrasal verb,c1
1214,pull-over,pull over,phrasal verb,c1
1215,pull-up_1,pull up,phrasal verb,c1
1216,puncture_1,puncture,noun,c1
1217,purr_2,purr,verb,c2
1218,push-start_1,push-start,noun,c2
1219,push-start_2,push-start,verb,c2
1220,quad-bike,quad bike,noun,c2
1221,queue_1,queue,noun,b1
1222,race-car,race car,noun,b1
1223,racer,racer,noun,b2
1224,racing-car,racing car,noun,b1
1225,radar-trap,radar trap,noun,c2
1226,radial_2,radial,noun,c2
1227,radiator,radiator,noun,c2
1228,railroad-crossing,railroad crossing,noun,b2
1229,ram_1,ram,verb,c2
1230,ramp_1,ramp,noun,c2
1231,rat-run,rat run,noun,c2
1232,rear-end_2,rear-end,verb,c2
1233,rear-end_1,rear end,noun,c1
1234,rear-view-mirror,rear-view mirror,noun,c2
1235,rear-wheel-drive,rear-wheel drive,noun,c2
1236,red-light,red light,noun,b1
1237,reg,reg,abbreviation,c2
1238,registration-number,registration number,noun,c2
1239,relief-road,relief road,noun,c2
1240,removal-van,removal van,noun,c2
1241,repair_1,repair,verb,a2
1242,repair_2,repair,noun,b1
1243,reroute,reroute,verb,c2
1244,respray_1,respray,noun,c2
1245,respray_2,respray,verb,c2
1246,rest-stop,rest stop,noun,b2
1247,resurface,resurface,verb,c2
1248,reverse_1,reverse,verb,c1
1249,reverse_2,reverse,noun,c1
1250,rickshaw,rickshaw,noun,c2
1251,ride_1,ride,verb,a1
1252,rider,rider,noun,b1
1253,right-hand-drive,right-hand drive,adjective,c2
1254,right-of-way,right of way,noun,c2
1255,ring-road,ring road,noun,c1
1256,road,road,noun,a1
1257,roadblock,roadblock,noun,c2
1258,road-hog,road hog,noun,c2
1259,roadholding,roadholding,noun,c2
1260,roadkill,roadkill,noun,c2
1261,road-map,road map,noun,a2
1262,road-pricing,road pricing,noun,c2
1263,road-rage,road rage,noun,c1
1264,road-sense,road sense,noun,c2
1265,roadside,roadside,noun,c1
1266,road-sign,road sign,noun,b1
1267,roadster,roadster,noun,c2
1268,road-tax,road tax,noun,c1
1269,road-test_1,road test,noun,c2
1270,road-test_2,road-test,verb,c2
1271,road-train,road train,noun,c2
1272,road-trip,road trip,noun,b1
1273,roadway,roadway,noun,c2
1274,roadworks,roadworks,noun,c1
1275,roadworthiness,roadworthiness,noun,c2
1276,roadworthy,roadworthy,adjective,c2
1277,roar_1,roar,verb,c2
1278,roll-bar,roll bar,noun,c2
1279,rollover,rollover,noun,c2
1280,roof_1,roof,noun,a2
1281,roof-rack,roof rack,noun,c2
1282,rotary_2,rotary,noun,c2
1283,round_5,round,verb,c2
1284,roundabout_1,roundabout,noun,b2
1285,rta,RTA,abbreviation,c2
1286,rumble-strip,rumble strip,noun,c2
1287,run_1,run,verb,c2
1288,runabout,runabout,noun,c2
1289,run-over,run over,phrasal verb,c1
1290,rush-hour,rush hour,noun,b2
1291,rutted,rutted,adjective,c2
1292,safety-belt,safety belt,noun,b1
1293,saloon,saloon,noun,c2
1294,salt-truck,salt truck,noun,c1
1295,salvage-yard,salvage yard,noun,c2
1296,satnav,satnav,noun,b2
1297,scooter,scooter,noun,b2
1298,scrap_1,scrap,noun,c2
1299,scrapyard,scrapyard,noun,c2
1300,seat-belt,seat belt,noun,b1
1301,second-hand_2,second-hand,adjective,b2
1302,sedan,sedan,noun,c2
1303,self-driving,self-driving,adjective,b2
1304,semi-trailer,semi-trailer,noun,c2
1305,service_1,service,noun,c1
1306,service_2,service,verb,c1
1307,service-road,service road,noun,c2
1308,service-station,service station,noun,c1
1309,shed_1,shed,verb,c2
1310,shock-absorber,shock absorber,noun,c2
1311,shoulder_1,shoulder,noun,c2
1312,showroom,showroom,noun,c2
1313,shunt_2,shunt,noun,c2
1314,sidecar,sidecar,noun,c2
1315,side-road,side road,noun,b2
1316,side-street,side street,noun,b2
1317,sidewalk,sidewalk,noun,b2
1318,signal_1,signal,noun,b1
1319,signpost_1,signpost,noun,b2
1320,signpost_2,signpost,verb,b2
1321,silencer,silencer,noun,c2
1322,skid_1,skid,verb,c2
1323,skid_2,skid,noun,c2
1324,slam_1,slam,verb,c2
1325,sleeping-policeman,sleeping policeman,noun,c2
1326,slip-road,slip road,noun,c2
1327,slow_2,slow,verb,b1
1328,slow-lane,slow lane,noun,b2
1329,smash_1,smash,verb,c1
1330,smash-up_2,smash-up,noun,c2
1331,snarl-up_2,snarl-up,noun,c2
1332,snowplough_1,snowplough,noun,c2
1333,soft-shoulder,soft shoulder,noun,c2
1334,soft-top,soft-top,noun,c2
1335,soup-up,soup up,phrasal verb,c2
1336,spare-part,spare part,noun,c1
1337,spare-tyre,spare tyre,noun,c1
1338,spark-plug,spark plug,noun,c2
1339,speed-camera,speed camera,noun,b1
1340,speed-hump,speed hump,noun,c2
1341,speeding,speeding,noun,b2
1342,speed-limit,speed limit,noun,b1
1343,speedometer,speedometer,noun,c2
1344,speed-trap,speed trap,noun,c1
1345,spoiler,spoiler,noun,c2
1346,sports-car,sports car,noun,b1
1347,sport-utility-vehicle,sport utility vehicle,noun,c2
1348,sporty,sporty,adjective,c1
1349,squad-car,squad car,noun,c2
1350,stall_2,stall,verb,c2
1351,station-wagon,station wagon,noun,c2
1352,the-main-drag,the main drag,noun,c2
1353,steamroller_1,steamroller,noun,c2
1354,steer_1,steer,verb,c1
1355,steering,steering,noun,c1
1356,steering-wheel,steering wheel,noun,c1
1357,stick-shift,stick shift,noun,c2
1358,stop_1,stop,verb,a1
1359,stop-light,stop light,noun,b2
1360,stop-street,stop street,noun,c2
1361,street_1,street,noun,a1
1362,streetcar,streetcar,noun,c2
1363,street-light,street light,noun,b1
1364,stretch-limo,stretch limo,noun,c2
1365,strip_1,strip,noun,c2
1366,strip-mall,strip mall,noun,c2
1367,stripped-down,stripped-down,adjective,c2
1368,subcompact,subcompact,noun,c2
1369,subway,subway,noun,c1
1370,sunroof,sunroof,noun,c2
1371,surface_1,surface,noun,b1
1372,suspension,suspension,noun,c2
1373,suv,SUV,noun,c2
1374,swerve_1,swerve,verb,c1
1375,switchback,switchback,noun,c2
1376,tail-back,tail back,phrasal verb,c2
1377,tailback,tailback,noun,c2
1378,tailgate_1,tailgate,noun,c2
1379,tailgate_2,tailgate,verb,c2
1380,tail-light,tail light,noun,c2
1381,tandem,tandem,noun,c2
1382,tank_1,tank,noun,b2
1383,tanker,tanker,noun,c1
1384,tank-up,tank up,phrasal verb,c2
1385,tar_1,tar,noun,c2
1386,tarmactm,Tarmac™,noun,c2
1387,tax-disc,tax disc,noun,c2
1388,taxi_1,taxi,noun,a1
1389,teamster,teamster,noun,c2
1390,test-drive_1,test drive,noun,c1
1391,test-drive_2,test-drive,verb,c1
1392,thoroughfare,thoroughfare,noun,c2
1393,three-point-turn,three-point turn,noun,c2
1394,throttle_2,throttle,noun,c2
1395,through_3,through,adjective,b2
1396,t-intersection,T-intersection,noun,c2
1397,tipper,tipper,noun,c2
1398,tire_2,tire,noun,b1
1399,t-junction,T-junction,noun,c2
1400,toll_1,toll,noun,c1
1401,tollbooth,tollbooth,noun,c2
1402,toll-plaza,toll plaza,noun,c2
1403,toot_1,toot,noun,c2
1404,toot_2,toot,verb,c2
1405,total_3,total,verb,c2
1406,tow-truck,tow truck,noun,c2
1407,track_1,track,noun,b1
1408,tractor,tractor,noun,c1
1409,tractor-trailer,tractor-trailer,noun,c2
1410,traffic_1,traffic,noun,a1
1411,traffic-circle,traffic circle,noun,c2
1412,traffic-cone,traffic cone,noun,b2
1413,traffic-island,traffic island,noun,c2
1414,traffic-jam,traffic jam,noun,b2
1415,traffic-light,traffic light,noun,b1
1416,traffic-warden,traffic warden,noun,c2
1417,trailer,trailer,noun,c1
1418,trailer-truck,trailer truck,noun,c2
1419,tram,tram,noun,b1
1420,tramlines,tramlines,noun,c2
1421,transittm,Transit™,noun,c2
1422,travel-sick,travel-sick,adjective,b1
1423,travel-sickness,travel sickness,noun,b1
1424,tread_2,tread,noun,c2
1425,tricycle,tricycle,noun,c2
1426,trike,trike,noun,c2
1427,trolleybus,trolleybus,noun,c2
1428,truck_1,truck,noun,a2
1429,truck_2,truck,verb,c1
1430,trucker,trucker,noun,b2
1431,truck-stop,truck stop,noun,b2
1432,trunk,trunk,noun,c2
1433,trunk-road,trunk road,noun,c2
1434,tunnel_1,tunnel,noun,b2
1435,turn_1,turn,verb,a1
1436,turn_2,turn,noun,a2
1437,turn-off_2,turn-off,noun,c1
1438,turn-off_1,turn off,phrasal verb,b2
1439,turnpike,turnpike,noun,c2
1440,turn-signal,turn signal,noun,b2
1441,twist_2,twist,noun,c1
1442,twisty,twisty,adjective,c2
1443,two-seater,two-seater,noun,c2
1444,tyre,tyre,noun,b1
1445,u-ey,U-ey,noun,c2
1446,underpass,underpass,noun,c2
1447,used2,used,adjective,b1
1448,ute_1,ute,noun,c2
1449,utility-vehicle,utility vehicle,noun,c2
1450,u-turn,U-turn,noun,c2
1451,valet_1,valet,noun,c2
1452,valet_2,valet,verb,c2
1453,van,van,noun,a2
1454,veer,veer,verb,c2
1455,vehicle,vehicle,noun,a2
1456,verge_1,verge,noun,c2
1457,veteran-car,veteran car,noun,c2
1458,viaduct,viaduct,noun,c2
1459,vintage_2,vintage,adjective,c1
1460,visor,visor,noun,c2
1461,wagon,wagon,noun,c1
1462,warning-triangle,warning triangle,noun,c2
1463,warranty,warranty,noun,c2
1464,wheel_1,wheel,noun,a2
1465,wheel-arch,wheel arch,noun,c2
1466,wheel-clamp,wheel clamp,noun,c2
1467,whiplash-injury,whiplash injury,noun,c2
1468,wind2_2,wind,verb,b2
1469,winding,winding,adjective,c2
1470,windscreen-wiper,windscreen wiper,noun,c2
1471,windshield,windshield,noun,c1
1472,wing_1,wing,noun,c2
1473,wing-mirror,wing mirror,noun,c2
1474,winnebagotm,Winnebago™,noun,c2
1475,wiper,wiper,noun,c2
1476,wreck_1,wreck,noun,c1
1477,wreckage,wreckage,noun,c2
1478,write-off_2,write-off,noun,c2
1479,yellow-line,yellow line,noun,c1
1480,yield_2,yield,verb,c2
1481,zebra-crossing,zebra crossing,noun,c1
1482,zero-emission,zero-emission,adjective,c1
1483,abaft,abaft,adverb,c2
1484,aboard,aboard,adverb,c1
1485,admiral,admiral,noun,c1
1486,adrift,adrift,adjective,c2
1487,following_1,a following wind,idiom,c2
1488,aft,aft,adverb,c2
1489,aftermost,aftermost,adjective,c2
1490,aground_1,aground,adverb,c2
1491,aground_2,aground,adjective,c2
1492,aircraft-carrier,aircraft carrier,noun,c2
1493,amidships,amidships,adverb,c2
1494,anchor_1,anchor,noun,c1
1495,anchor_2,anchor,verb,c1
1496,anchorage_1,anchorage,noun,c2
1497,ashore,ashore,adverb,c2
1498,astern,astern,adverb,c2
1499,sea,at sea,idiom,b1
1500,helm_1,at the helm,idiom,c2
1501,automatic-pilot,automatic pilot,noun,c1
1502,autopilot,autopilot,noun,c1
1503,backwash,backwash,noun,c2
1504,bail-out,bail out,phrasal verb,c2
1505,ballast,ballast,noun,c2
1506,barge_1,barge,noun,c2
1507,battlecruiser,battlecruiser,noun,c2
1508,battleship,battleship,noun,c2
1509,beacon,beacon,noun,c2
1510,becalmed,becalmed,adjective,c2
1511,berth_1,berth,noun,c2
1512,bilge,bilge,noun,c2
1513,bill-of-lading,bill of lading,noun,c2
1514,board_2,board,verb,b1
1515,boarding-card,boarding card,noun,b2
1516,boat,boat,noun,a1
1517,boathouse,boathouse,noun,c1
1518,boating,boating,noun,b2
1519,boatswain,boatswain,noun,c2
1520,boiler-room,boiler room,noun,c2
1521,bollard,bollard,noun,c2
1522,boom_1,boom,noun,c2
1523,bosun,bosun,noun,c2
1524,bottom_1,bottom,noun,b1
1525,bow1_2,bow,noun,c2
1526,bowline1,bowline,noun,c2
1527,bowsprit,bowsprit,noun,c2
1528,bridge_1,bridge,noun,c2
1529,brig_1,brig,noun,c2
1530,buccaneer,buccaneer,noun,c2
1531,bulkhead,bulkhead,noun,c2
1532,bunk_1,bunk,noun,c2
1533,bunker_1,bunker,noun,c2
1534,buoy_1,buoy,noun,c2
1535,cabin,cabin,noun,b2
1536,cabin-boy,cabin boy,noun,c2
1537,cabin-cruiser,cabin cruiser,noun,c2
1538,cable_1,cable,noun,c1
1539,canal,canal,noun,b2
1540,canal-boat,canal boat,noun,b2
1541,canoe_1,canoe,noun,b2
1542,canoe_2,canoe,verb,b2
1543,canoeist,canoeist,noun,c1
1544,capsize,capsize,verb,c2
