subLink,word,type,level
1460,going_1,when the going gets tough (the tough get going),idiom,c2
1461,white-hope,white hope,noun,c2
1462,whizz-kid,whizz-kid,noun,c2
1463,win_1,win,verb,a1
1464,spur_1,win/earn your spurs,idiom,c2
1465,winner,winner,noun,a2
1466,win_1,win or lose,idiom,c2
1467,win-out,win out,phrasal verb,c2
1468,win-through,win through,phrasal verb,c2
1469,win-win,win-win,adjective,c2
1470,bang_2,with a bang,idiom,c2
1471,wizardry,wizardry,noun,c2
1472,workable,workable,adjective,c1
1473,work-at,work at,phrasal verb,c2
1474,charm_1,work like a charm,idiom,c2
1475,work-on,work on,phrasal verb,b1
1476,work-out,work out,phrasal verb,c1
1477,miracle,work/perform miracles,idiom,c2
1478,work-towards,work towards,phrasal verb,c1
1479,wonder_2,work wonders,idiom,c2
1480,wow_3,wow,noun,c2
1481,wunderkind,wunderkind,noun,c2
1482,bust_1,… or bust,idiom,c2
1483,x-factor,X factor,noun,c2
1484,silk,(you can't) make a silk purse out of a sow’s ear,idiom,c2
1485,man_1,you can’t keep a good man down,idiom,c2
1486,omelette,you can’t make an omelette without breaking eggs,idiom,c2
1487,luck_1,your/somebody’s luck is in,idiom,c2
1488,zenith_1,zenith,noun,c2
